Country,Year,Coffee Consumption (kg per capita per year),Average Coffee Price (USD per kg),Type of Coffee Consumed,Population (millions)
Country_26,2009,7.366861626645563,9.49370356697627,Americano,16.663434635268956
Country_49,2004,7.853919788684841,12.830418162899345,Mocha,72.31070825135627
Country_3,2022,8.494486155513558,7.0666102046044355,Espresso,116.49342226355833
Country_7,2006,8.2658857510237,7.040747728708885,Espresso,22.014679599009725
Country_49,2011,7.457465329222225,13.172693862864145,Cappuccino,145.93971446094534
Country_39,2002,5.517292258964725,5.626171740256609,Mocha,53.7529352323631
Country_1,2003,9.86878663102523,10.78400350965202,Mocha,53.17082334281004
Country_49,2009,6.55258556472059,14.50514831280844,Latte,32.76595087003972
Country_17,2003,3.622153674950713,13.254334645350383,Cappuccino,43.91460214592256
Country_43,2014,4.342502840838275,4.679967571577021,Cappuccino,87.06074611089151
Country_25,2009,7.54849964776376,7.51901964217788,Cappuccino,64.97378906859223
Country_3,2020,9.397916521595707,5.5661191215187795,Mocha,29.813348570682802
Country_15,2021,3.42976103364718,14.441647014558537,Latte,121.56185110715393
Country_29,2015,2.6587719659662907,14.845357228442893,Cappuccino,10.273656761484892
Country_43,2014,9.05224838433605,6.5849232259404165,Latte,125.3632589305405
Country_32,2018,9.322223831302676,11.366689493116278,Cappuccino,41.96586997253896
Country_26,2019,4.211034762527196,13.257949052518303,Mocha,74.8895966312998
Country_16,2018,5.018285794969919,6.570483128559242,Latte,57.778616249670385
Country_25,2017,7.281503979982867,6.064486977530752,Americano,86.01971489506741
Country_28,2011,4.639440166739798,4.123321255720083,Cappuccino,119.60250927588613
Country_9,2015,9.017269666160423,8.531587026356785,Mocha,148.40864922772957
Country_1,2000,2.8606296217109017,13.893812086341882,Latte,46.602812702431336
Country_29,2015,2.3038577676815617,13.932776139619838,Espresso,83.51685744216653
Country_22,2001,3.667889653942316,5.4051744025991795,Mocha,70.4351247674746
Country_16,2023,4.288702225639752,6.247877285812344,Mocha,149.840295737655
Country_41,2014,2.9034127303110004,8.48852064027987,Espresso,121.5281309444179
Country_44,2006,2.525523434725174,12.586869996800722,Espresso,60.16549492844872
Country_41,2000,8.044861708014386,10.730366318849015,Americano,72.05497928553932
Country_7,2004,3.314212527218059,9.65234717872238,Americano,37.64753256956241
Country_14,2009,9.311377592530432,10.511250726448633,Americano,113.53185064257515
Country_29,2021,4.943997291584768,5.058196631825263,Mocha,126.93655617038789
Country_19,2020,7.364846477770763,9.254300064803978,Mocha,144.78303671981513
Country_19,2003,3.803216918150402,14.912696184930413,Mocha,85.30850562585175
Country_2,2013,3.9225821479349348,4.972907616329966,Americano,100.93176733337849
Country_41,2012,6.5976736229406026,9.711713453983752,Latte,67.46276591874944
Country_45,2000,6.485143401167889,7.252141878231121,Mocha,91.7601480403089
Country_15,2015,8.14983382409665,9.939046265481549,Mocha,52.96360550577949
Country_3,2022,8.062506445554128,10.312006360371214,Mocha,110.91567836157523
Country_11,2008,7.365502117309289,10.352201879314235,Americano,4.382354497402232
Country_46,2021,5.593044527147928,13.374296638419754,Cappuccino,5.240070604105554
Country_30,2015,9.125123090244937,8.28722156141027,Americano,107.70201263780311
Country_40,2018,6.98062792177039,9.679895789331455,Cappuccino,139.67173766564974
Country_18,2014,9.921587923698858,4.120212388645234,Americano,95.20509123103051
Country_48,2013,8.554958543474868,12.685056617377434,Latte,109.25271655155083
Country_2,2019,2.35447848990661,6.854364781134382,Latte,123.76620939150698
Country_32,2009,4.564751256642542,12.98210526444568,Mocha,54.88946540507333
Country_8,2020,6.575005731767614,6.922025330183489,Americano,17.10893497635185
Country_22,2011,7.771756302971897,4.1186734588874145,Cappuccino,140.03075080026434
Country_6,2000,6.402691982095532,5.703144500127914,Cappuccino,140.84701418536358
Country_12,2020,8.289043379697453,14.842511928293847,Latte,66.83424278023978
Country_47,2016,4.261245222058757,7.517813705427874,Mocha,33.358278892197454
Country_40,2008,3.4712964098626005,5.197062922140219,Cappuccino,133.96080303272836
Country_36,2022,2.431333470318161,5.306346839883256,Americano,106.55557786570273
Country_15,2018,6.5865099565721765,7.413769854629462,Mocha,2.226024231497309
Country_28,2017,7.508796165403962,4.414095452284394,Americano,17.05023551740329
Country_49,2006,4.609197736954893,9.626374469341492,Americano,147.49674677298992
Country_45,2008,6.908673478847013,6.351150070382522,Latte,6.6810986424135566
Country_18,2021,2.417257846826634,9.712417055365595,Americano,43.10069654417969
Country_2,2020,2.794346770374429,5.548406405691422,Espresso,82.72595536121432
Country_13,2011,7.614038178067987,8.728429519192415,Mocha,28.468986814626284
Country_45,2006,4.94455764173839,10.57708544241369,Espresso,35.57605886808089
Country_15,2013,7.370672248824045,4.681999321719188,Americano,53.592155497738325
Country_20,2014,8.653768962239344,8.386242401761644,Americano,41.16358598012008
Country_29,2014,8.820979499808935,7.327762030886566,Latte,120.70007796008106
Country_42,2005,3.3773411637156077,6.6439579813749745,Latte,75.5408965354981
Country_29,2020,5.890284578810772,10.649880886929461,Latte,42.514401989063956
Country_3,2013,7.871413789059892,10.473961843419481,Latte,47.65130899071006
Country_19,2001,8.191844770135283,10.937697873454628,Cappuccino,6.939878978616676
Country_3,2007,8.277407845831021,5.747709374757735,Latte,8.359419350950464
Country_14,2012,3.8253386750446756,7.142801693485605,Americano,107.96822738747373
Country_40,2022,3.5402785417901868,6.306466557945866,Americano,17.82371472359599
Country_4,2005,6.720099746189567,9.945539654976262,Mocha,71.8937194275855
Country_11,2004,7.928686381905758,9.07172258130578,Espresso,126.51248078551372
Country_31,2004,4.553116124273546,7.63323111352025,Cappuccino,55.89957235335297
Country_43,2000,2.8376412548993724,12.646162897552765,Cappuccino,52.51708182459519
Country_32,2008,7.73397106328062,5.0337111884922106,Mocha,131.0841930922588
Country_27,2005,4.397582651040036,14.723863576312064,Mocha,129.8627091008012
Country_30,2019,3.3309017944937747,5.281984855968506,Latte,132.14038341758229
Country_43,2006,3.1817882271770532,12.503778938252063,Mocha,86.21518005963208
Country_2,2008,4.51927638021373,8.05053208076915,Cappuccino,142.8933367624158
Country_49,2004,6.741424527309964,13.517884520449861,Espresso,123.02562822478922
Country_9,2013,4.867217909550533,4.815869436625783,Espresso,62.92952961590294
Country_28,2004,2.1652948127474527,8.121938812115715,Cappuccino,94.80371614906572
Country_31,2007,2.7752674774224886,7.6898774715026,Latte,19.146573330988144
Country_34,2006,4.324025977588953,14.924727420480888,Espresso,83.14849570667687
Country_15,2012,7.277635857176735,14.84103894378588,Espresso,40.20921344958604
Country_48,2012,2.7881205877482707,6.0878435453302675,Latte,43.24853675019396
Country_25,2007,6.485254828005455,10.929416567681727,Espresso,19.7320167062608
Country_36,2010,2.959086966592034,9.890713619020342,Americano,54.37168431251505
Country_8,2017,3.692922618795052,5.698108403648126,Cappuccino,72.7271592145745
Country_9,2018,3.377508220446102,5.845576767148653,Espresso,90.4528117368426
Country_37,2005,2.537829084566484,14.881769013275102,Espresso,46.425531104127124
Country_48,2021,7.370638539092722,8.980029929830259,Latte,119.04498691220361
Country_45,2001,5.707228379088276,5.383814212000809,Espresso,78.623034278954
Country_39,2012,8.648427527178706,6.362690426131797,Latte,96.06976423440388
Country_32,2022,2.7911267198585357,6.951828739734046,Cappuccino,42.4433977378014
Country_17,2010,3.157863466704578,9.620089896504812,Americano,122.30624597282744
Country_35,2000,4.451661850803605,7.691029424569402,Mocha,94.01689313432465
Country_37,2023,8.126927895510466,9.00512964478913,Cappuccino,129.4899636679244
Country_19,2001,4.44607058524559,5.83149506211499,Espresso,24.832785261805878
Country_44,2016,5.267349659989541,7.594015596462568,Americano,57.71882677271879
Country_29,2007,4.4128285303773165,4.773482519895294,Mocha,17.83941142453169
Country_7,2001,2.6417943344082397,13.786813008234336,Mocha,33.11356932475448
Country_28,2005,9.515468983169498,6.186277248854361,Espresso,59.78757816824562
Country_9,2021,6.388311936569511,12.325901489716127,Mocha,134.29270424124675
Country_28,2004,8.302665505483974,7.845069670236805,Mocha,83.9990596917137
Country_6,2015,7.266856737482368,9.218370508337728,Cappuccino,50.22637127642448
Country_29,2007,6.114034232495801,7.203871434073495,Cappuccino,112.28797526905926
Country_17,2018,2.717426053275041,11.660853982181068,Mocha,3.9327232229509175
Country_16,2015,7.141868362162435,13.290010612021781,Latte,56.14373947515752
Country_23,2012,3.242962847494657,7.148972032135469,Espresso,90.52392279241339
Country_31,2019,5.315065354850213,6.664394080299517,Latte,87.9023582754681
Country_3,2006,7.032905147843443,11.495842920102866,Latte,91.52612448393164
Country_21,2015,8.257832003776986,6.146683666244929,Mocha,32.51361395735543
Country_26,2022,7.4803614056689565,11.038237421707496,Espresso,51.22479379602834
Country_36,2015,7.3722682324370306,5.0387088766299915,Latte,139.80325236507937
Country_42,2011,3.19233767340166,10.821508759567559,Cappuccino,146.1223541617179
Country_37,2013,4.769028320572703,9.647474074114765,Cappuccino,47.493714348452315
Country_22,2023,2.343298181281553,5.252962871339392,Espresso,97.03105180790439
Country_42,2017,7.755815145411717,11.140139983510597,Latte,36.95322009139897
Country_12,2017,9.620687850539353,8.912128727374835,Americano,55.91077137908345
Country_42,2015,4.112883121432606,6.388265558987943,Americano,119.0578698255786
Country_13,2019,2.7015736732984745,7.88722571272395,Espresso,75.67563077095593
Country_11,2015,5.804560614029229,9.413123162028226,Espresso,127.58890401638942
Country_16,2012,8.85358578502055,5.007096499908203,Americano,94.68229660319949
Country_8,2008,6.415793562174238,14.533704314411898,Latte,94.70925658677614
Country_40,2008,2.3742172015209064,11.321183718333334,Latte,6.048124194025939
Country_40,2012,9.794177924223568,5.127884794164656,Mocha,112.70088352704451
Country_45,2003,8.629199279700806,13.051484027613053,Espresso,146.70211266462408
Country_2,2008,3.0527526164120813,7.5481042404076,Latte,71.48125547775432
Country_30,2014,9.374382052028071,10.564794903845023,Americano,24.628422228916655
Country_30,2013,5.605506308841509,7.048571257375306,Americano,146.56967303570036
Country_12,2018,4.97518392459953,12.06746539406068,Cappuccino,44.228755347862084
Country_10,2011,5.688426644217506,11.953098725001126,Latte,61.970495404838395
Country_44,2020,8.676575654967579,10.072478025596597,Mocha,12.527595701128218
Country_11,2005,7.275837426294286,6.650181517187359,Mocha,17.514692988170367
Country_15,2002,2.4739876191978203,6.790741882633601,Espresso,33.26828491335154
Country_16,2021,9.660834968929368,8.211490763644372,Cappuccino,82.72144369843996
Country_17,2019,3.182273067826542,5.5951338413591385,Americano,84.1105910777968
Country_26,2015,7.9645436138828085,7.7142128451001595,Americano,91.3303296035894
Country_2,2019,7.089092243425048,11.527900613731436,Espresso,87.98872659413185
Country_50,2023,3.500224383572487,13.139298080653633,Mocha,74.79031047942875
Country_12,2022,3.365856608904397,7.658405195426976,Mocha,120.51269953571425
Country_26,2016,8.962620749637537,6.569492840798004,Americano,140.151054908707
Country_23,2015,5.357559387996777,13.159068361686478,Espresso,41.19443865860517
Country_18,2005,7.236612113393108,13.797744301245134,Latte,20.398858663658803
Country_32,2007,6.032568030853386,8.510236756432707,Cappuccino,64.33800679198774
Country_49,2018,7.818828136607676,4.295945692345972,Mocha,4.936933889002415
Country_38,2001,5.833939000314644,11.644577829835672,Mocha,132.6145121830398
Country_47,2013,4.299039322044547,12.624365598014425,Mocha,36.7162327767023
Country_3,2021,4.907066967971971,4.198266784808842,Latte,82.84519783249596
Country_38,2011,8.872621555602741,10.545339386756645,Latte,18.14915349457488
Country_3,2016,5.744277543381816,10.472056340685924,Cappuccino,83.43534354724935
Country_30,2014,3.707594657956874,8.165786996227055,Mocha,6.810024482377796
Country_1,2017,9.476843104618027,12.247440584359214,Americano,115.55219764276973
Country_30,2015,8.372803651987017,8.709969419257966,Mocha,143.3577979339433
Country_45,2012,2.445329168449593,11.444535469705006,Cappuccino,46.739433676595716
Country_32,2020,9.991543695844143,9.688290350986671,Cappuccino,39.4739769576896
Country_28,2016,7.559413571520818,6.733110651731283,Americano,67.75125076643918
Country_21,2007,3.2821327923246955,10.671509493111449,Latte,93.376075377306
Country_46,2000,3.8973414503887716,12.105993443304259,Americano,29.15540683677939
Country_13,2002,7.539563849932375,14.71296240780704,Cappuccino,120.69289159216875
Country_27,2015,8.238088442232975,8.181198414826548,Americano,30.58168718921121
Country_36,2001,3.912287545198449,4.709197991329862,Mocha,1.815658777572493
Country_7,2014,4.055750831194167,14.86768343343487,Cappuccino,79.1133369542506
Country_22,2000,4.456965558976487,10.861873253680898,Latte,18.157306963720853
Country_10,2008,6.784146918693094,14.410955039768462,Latte,105.03757008267254
Country_39,2015,3.3745294264102155,5.142097946122313,Americano,25.953029384407273
Country_15,2003,2.83394559107822,7.7623722385750344,Americano,122.78967893248527
Country_15,2011,7.430912712684108,5.473303687599968,Americano,71.0848517985237
Country_4,2000,8.23278351834536,13.190611700402654,Mocha,85.37540778788271
Country_32,2000,6.007435235332044,13.683770155722478,Latte,28.801189630104048
Country_23,2006,4.910661682147083,9.514428698625224,Cappuccino,22.85652355203897
Country_6,2017,5.456341708211811,6.052668394282335,Cappuccino,95.06257751151159
Country_24,2022,5.107262670975615,5.398308659436794,Latte,39.06363168591109
Country_20,2022,9.679879265901402,10.469805210882274,Americano,58.50290967934591
Country_37,2014,8.144719241753123,9.570139570438307,Espresso,72.4379239366109
Country_20,2012,3.6646977188008822,11.642680126044343,Americano,35.215407231560015
Country_12,2015,5.073513216431841,7.357279888819903,Latte,119.51814777339584
Country_33,2006,6.352098330904878,8.426047945267985,Mocha,140.97423692742692
Country_28,2015,6.9038868965095075,4.234971812362732,Americano,65.35208114697393
Country_8,2012,5.745471168230137,10.71157349583082,Cappuccino,137.7147092888258
Country_1,2013,8.481013080095673,8.654578734811256,Mocha,132.51973978401142
Country_37,2016,8.140848155665854,14.117410971947926,Latte,25.741037079298742
Country_22,2011,6.041263349025334,11.059649274752854,Espresso,26.83390992761407
Country_6,2023,8.835435094253842,8.385639405946632,Americano,72.13335415908716
Country_21,2023,8.008716243539087,6.899480989606854,Mocha,79.35271970556109
Country_32,2019,8.228654789765146,13.958134368684027,Mocha,51.828329122206334
Country_35,2012,9.651206235467333,4.178915815291876,Cappuccino,47.62522599595397
Country_15,2023,4.131735529673621,7.596037139776314,Americano,65.27372618043029
Country_5,2019,4.1411852989347935,14.378561421668385,Espresso,103.88141292848093
Country_46,2014,9.11161804552512,11.194363076797314,Mocha,13.57465131877028
Country_50,2023,8.177810987085437,9.85990978411629,Cappuccino,106.87671852333871
Country_48,2020,9.41236433148502,6.238881897124702,Americano,139.0097989831881
Country_6,2003,2.5050412825956245,13.167122516798258,Americano,114.76249961731341
Country_25,2021,7.022056618092773,6.246189688520537,Espresso,29.559851595577697
Country_46,2001,3.1570267049875795,6.730788846733749,Cappuccino,14.03469712779415
Country_40,2017,6.031177586340661,6.110362571590407,Espresso,74.0666809394413
Country_29,2001,3.245975454827554,5.739644066264741,Mocha,143.50450728766907
Country_7,2014,3.024628071879034,14.486437455766831,Latte,123.0398338209343
Country_40,2018,2.097346763056265,10.622347557554392,Latte,84.84731221293595
Country_13,2014,7.041910499063235,11.016208452111034,Espresso,22.304232089221326
Country_38,2019,4.8721809335206885,14.49758012246662,Espresso,107.36168053462774
Country_18,2009,2.8415062790317736,6.5363256063811885,Latte,122.13673755252714
Country_2,2023,4.582702221850479,4.065092924574612,Mocha,140.32530132745063
Country_8,2019,3.3515527316126796,10.587720145273202,Espresso,92.20531888982737
Country_11,2010,9.533558652013276,9.586293385465744,Mocha,77.65540638216586
Country_33,2009,4.560039086090785,9.254154151381234,Mocha,93.25812449158421
Country_38,2022,4.671628186315119,4.68068232370819,Cappuccino,141.54462319412315
Country_48,2004,8.718864027196684,8.99878353232263,Mocha,94.59093583981934
Country_27,2008,7.182046090288034,7.163155215997688,Americano,39.381185559662434
Country_20,2019,7.681372859224011,7.020211449467444,Latte,95.78655978340959
Country_12,2018,7.0880144319116845,6.446197381970022,Latte,132.08194134743167
Country_43,2012,9.569570271588523,7.657811957300278,Espresso,85.48330226080651
Country_31,2017,3.6560066524643613,7.884463826577536,Espresso,75.90212537344641
Country_27,2016,9.912313934046367,7.396533539981972,Cappuccino,110.27201817587469
Country_32,2005,8.647649420452105,14.766279872914598,Cappuccino,99.48731557657702
Country_10,2009,6.7117807110107375,14.260041940604358,Americano,9.446452244099648
Country_3,2001,7.298972995169992,10.319611094773485,Espresso,109.07135999371718
Country_45,2023,7.190607012004913,14.791603222513409,Latte,61.724865082826604
Country_27,2005,2.467169792473231,14.90317811351109,Americano,141.19384372457984
Country_35,2020,3.744131988255509,7.915336810190327,Espresso,145.64964527436265
Country_31,2012,9.691767076197994,8.89706300313719,Americano,67.86208390055798
Country_15,2017,6.274915430875034,14.549679546831321,Mocha,145.3504321520305
Country_16,2006,5.026828826095296,10.694888192285552,Mocha,47.312256728443444
Country_13,2001,8.0963077071126,6.342219911209998,Americano,102.71401879634469
Country_49,2013,6.1961515412464765,11.583187351701504,Espresso,12.183151955303227
Country_35,2004,2.1053021714551807,6.263208002506962,Mocha,22.60341292880163
Country_11,2017,7.889900773720943,7.732935180390304,Mocha,129.81435945429496
Country_21,2010,7.8577404804228905,6.503161794048867,Americano,134.17382185524755
Country_11,2009,3.321189696879795,6.694782375272265,Mocha,80.35906760349197
Country_30,2010,9.653280707393707,4.051211397234605,Latte,51.626240615090374
Country_48,2001,3.7912650523289146,13.68779715419397,Mocha,68.20256583282863
Country_35,2014,5.661994939057594,7.255895448033732,Americano,130.57404888255374
Country_22,2006,2.9178876900873174,4.950118174750739,Mocha,32.43801997051677
Country_38,2008,6.826258555604707,4.956861462491974,Mocha,44.93566446393786
Country_31,2004,5.0036089604577,10.116201041070473,Cappuccino,118.03099720366238
Country_14,2006,4.825387697677644,14.922126055873308,Americano,140.35514744154597
Country_24,2019,8.615815017767577,5.595247139972108,Americano,14.84617366231014
Country_50,2001,2.076493702803826,5.0958395904462535,Cappuccino,120.76207290149206
Country_49,2002,8.383574167139379,8.821342684422998,Cappuccino,97.11517773284183
Country_32,2001,6.571588525984629,10.19664379224875,Latte,35.38496012514329
Country_36,2020,9.888788107841592,7.238183947657345,Mocha,113.61676230305044
Country_32,2021,6.715545764833992,7.32774301765253,Espresso,109.45949368489984
Country_15,2022,2.4430330731836634,8.669241520338444,Espresso,22.1624419208623
Country_43,2018,2.4051626115498106,7.455601766656667,Cappuccino,75.8354075542969
Country_35,2003,9.065223890974655,14.068647419253685,Americano,113.98537134474921
Country_3,2023,8.729713164088425,4.4615002841969185,Americano,29.540074894364064
Country_16,2019,4.767120604656186,6.580271758573021,Latte,69.95213733628435
Country_5,2006,6.944259873449098,12.894080758501634,Espresso,18.9904275796014
Country_21,2021,5.9167308564448025,13.173539371314524,Americano,46.718403682093154
Country_10,2006,9.737312441088417,5.227105868606213,Latte,33.47379023432859
Country_19,2016,9.599687207015133,14.711397950139883,Latte,76.25559788200353
Country_25,2018,9.870712068326196,11.626903348890199,Cappuccino,22.04108488829211
Country_4,2021,8.931590245074114,6.998523615819552,Espresso,58.08946255348442
Country_29,2015,9.27641272620081,9.016416512959,Latte,41.999272842863256
Country_19,2002,3.7382302301370913,7.268524815247639,Latte,112.16128821683954
Country_43,2014,8.648054311918196,5.650244748398613,Latte,105.25079619716624
Country_2,2013,7.6708569056341975,7.2029587122380665,Espresso,15.144648920177792
Country_10,2014,9.702292070624562,10.381011312385802,Cappuccino,143.0690992938098
Country_43,2013,6.570094627540955,13.085666643190155,Mocha,111.95775479393323
Country_25,2006,2.681337333684451,7.998819823785349,Americano,92.77784566641749
Country_20,2002,6.779191129497224,7.826916946026259,Espresso,72.17752272291803
Country_48,2016,7.492647424170302,9.14800771189455,Espresso,27.510440694050406
Country_19,2009,3.7625682296994265,11.090111599607809,Espresso,144.34038057103226
Country_23,2014,5.152907068101827,12.267778886755401,Mocha,2.17089812865882
Country_24,2005,6.78802731241344,7.5947945527942124,Americano,104.17968900025176
Country_11,2016,4.992845898532044,10.449877146076528,Americano,76.60920435620648
Country_46,2016,4.9995817379093115,8.282969254089707,Latte,135.4847016136615
Country_34,2013,3.064693113382379,11.880398353997245,Latte,57.72389462386161
Country_28,2023,9.525973784621328,5.811424125687229,Cappuccino,78.27801842622466
Country_5,2017,8.003955075960771,6.826173515564257,Espresso,111.60856939509452
Country_5,2004,2.009947510928816,8.686664618270248,Cappuccino,8.087414955055824
Country_21,2007,8.124906272177322,13.783562689135044,Espresso,9.11681091272821
Country_12,2006,7.91835994126287,10.306583682857593,Americano,32.53923957685139
Country_50,2022,2.077847681244184,14.619357308795529,Cappuccino,22.817262945855077
Country_4,2003,4.9568343809101165,5.136054538091923,Americano,1.960076781750037
Country_49,2017,6.853981522604245,9.061929550160283,Latte,93.82548349382539
Country_42,2004,5.622005214864287,8.609863830499226,Americano,119.59475715094513
Country_20,2015,8.223888949764058,10.602267940465651,Mocha,143.61013147400305
Country_38,2013,5.403666661075472,12.93161069578336,Cappuccino,66.69414733311582
Country_25,2018,3.2309037556306963,13.255928281413663,Espresso,42.678378077993685
Country_14,2013,9.811324994190628,11.372140695760592,Americano,129.72146486799613
Country_11,2008,3.936319942208373,11.05690000670109,Cappuccino,126.81494631306946
Country_32,2005,7.7415384843306585,14.439324962492883,Espresso,94.10163842912179
Country_11,2016,3.1452504933125756,8.22056141802267,Cappuccino,41.69920675764826
Country_18,2018,4.632100910271461,13.16061645607337,Cappuccino,136.36912164098422
Country_27,2011,5.53622086744339,14.136540998015235,Mocha,27.58179916707508
Country_18,2003,3.5378560362165112,9.406931686917165,Americano,7.503329042909155
Country_23,2015,5.599676610948876,12.020128364636303,Mocha,119.69612442437727
Country_11,2010,3.257302583934,8.147218423379968,Latte,84.98520000473432
Country_21,2021,6.472052311887121,5.747669156149445,Cappuccino,37.72370475066025
Country_44,2003,7.309706020161552,10.451542696196679,Americano,100.9634536857117
Country_5,2016,2.499474272224086,6.161188159344851,Latte,115.24076204810201
Country_23,2007,8.969056968657345,9.033590438842559,Latte,126.83734675000174
Country_41,2013,3.481127080336284,13.601672446611666,Mocha,43.03677637932605
Country_25,2001,3.8028994025625904,4.946200063200486,Latte,4.812530236540459
Country_41,2010,7.290798720664504,4.334713892311147,Espresso,76.99578418400105
Country_10,2010,5.7500084834753125,10.671256321200763,Espresso,128.55571112142863
Country_22,2023,5.9951647933685255,7.641674592543845,Espresso,31.96537925202879
Country_19,2021,3.0252398765050614,8.597314776185069,Latte,63.747695494662224
Country_1,2023,8.445886575011265,8.462816475241647,Cappuccino,39.20668952764842
Country_7,2005,6.93643396883368,4.952822519105199,Americano,2.9910350621625437
Country_4,2020,3.083056346475648,4.03923075947554,Espresso,134.8800903700587
Country_1,2020,4.991994936204768,13.882655671506908,Espresso,21.12293077963974
Country_15,2013,8.48327946188024,6.39578416994121,Espresso,115.24830024727252
Country_40,2009,6.546840367892965,8.686868910507172,Mocha,52.643881536957416
Country_12,2007,2.869190233063444,14.691183763381865,Mocha,42.37460442709312
Country_22,2006,4.982216366314294,13.094388401820176,Espresso,141.21330408929992
Country_22,2007,3.9415551876458768,5.187239407889724,Espresso,98.92272352435572
Country_50,2007,6.139724429229811,9.593709347738443,Mocha,103.35147662629988
Country_47,2022,8.746889030975916,12.030869291445176,Americano,114.18828484962285
Country_17,2001,5.4901370784353585,11.682320634991337,Cappuccino,51.79906706737696
Country_29,2015,5.466736242946585,12.369260376449173,Americano,84.98600762367019
Country_46,2008,9.242807218616296,9.032001203768388,Cappuccino,41.26327826298596
Country_14,2012,6.609483300058179,5.9351522226331035,Latte,125.34668580605349
Country_50,2022,6.529528699179255,9.1135968831131,Latte,90.29679951550034
Country_20,2011,4.095279135003115,11.126759740906213,Americano,37.26761708012653
Country_50,2021,6.861781982697011,10.694512952656847,Mocha,135.06400254194494
Country_48,2016,6.607283739339171,4.775742591674682,Espresso,87.5451600720939
Country_33,2001,5.174811762734912,4.714476774904109,Latte,74.75954498535454
Country_43,2012,9.925564527193444,14.617836142707331,Mocha,6.138650378363105
Country_15,2000,9.055127719584693,5.6698600054374815,Mocha,136.56049876893127
Country_12,2018,7.996690320614524,7.2390871041289415,Cappuccino,142.88881348867534
Country_40,2010,6.298764707304004,12.44397930371782,Latte,84.82719554783279
Country_20,2004,5.696478415157042,8.506447834054924,Americano,66.93448968856904
Country_30,2000,3.479179161785595,5.99611338586036,Mocha,54.575194834698856
Country_38,2019,4.44589979211699,9.139556205407597,Americano,40.939149397869315
Country_3,2012,8.19168639858568,10.258449678397024,Americano,86.60487133282673
Country_28,2007,5.6299916315004115,8.980432702058831,Latte,20.08616289917024
Country_26,2005,9.058156132556011,14.1084068301932,Americano,137.95686762852588
Country_30,2016,3.18328909076423,7.1316922460945475,Americano,27.2178519706153
Country_13,2011,6.066776768109092,11.27465376769638,Espresso,112.08147608918408
Country_13,2000,7.17572547217047,5.235241935508875,Americano,46.72627808292907
Country_2,2002,6.134787650463408,8.315140034304292,Espresso,34.684590574123064
Country_37,2013,9.113815132679896,12.15092576743471,Latte,84.12250772386219
Country_49,2007,9.916506254633118,6.47298634648412,Americano,115.00362219276626
Country_38,2010,2.926677266730958,10.487481502198538,Mocha,109.28376367210689
Country_2,2013,3.039639232615368,5.687807321299664,Americano,35.829696283683916
Country_36,2007,3.0425929084809686,5.129718604975082,Espresso,50.24485019017054
Country_26,2002,7.4494167685642205,9.75556023817547,Mocha,130.45599526705604
Country_11,2006,4.981408763966703,11.425120956946316,Latte,108.7633179329448
Country_8,2018,7.866517290127248,5.247037728579318,Cappuccino,107.19139189753174
Country_44,2003,5.24377178309583,14.095538776102066,Cappuccino,41.066856373451756
Country_40,2015,7.020853770656509,6.483494889672135,Espresso,119.00864184349089
Country_43,2012,8.158864045431148,5.3197283897523,Latte,54.40425151943323
Country_22,2019,6.385727285239365,6.229687991852316,Latte,60.80718750373717
Country_20,2018,6.3160287236000485,5.865297021850261,Americano,43.84660226110819
Country_8,2004,2.7058746022850757,4.997421156742439,Cappuccino,19.087146808847052
Country_29,2022,5.2862539432754785,12.776231582565782,Americano,63.63864088637392
Country_40,2004,6.366217225799501,9.45091552218522,Latte,3.5239857864329203
Country_26,2019,5.69584660533128,8.27371384416551,Espresso,68.9306256746617
Country_30,2023,9.206256001507404,14.456907196825464,Espresso,109.02595927736978
Country_17,2003,9.252245056955914,8.081092257712697,Mocha,144.1510098819068
Country_20,2001,8.575339044710095,5.836699986519083,Espresso,12.713358540338978
Country_16,2012,5.00238460298496,7.014471811192559,Cappuccino,42.91231492214877
Country_46,2015,7.738393213500275,6.62863186947456,Mocha,74.62552669014333
Country_43,2021,5.162307688556878,9.486154075196353,Cappuccino,26.38780435658553
Country_7,2001,3.8607487918060723,7.206556363500313,Americano,18.407449789369398
Country_16,2018,4.743221148407053,9.676672894049979,Americano,68.39539771213202
Country_45,2016,2.567717066284284,11.362227674414678,Espresso,87.5288488049388
Country_47,2004,4.654220072037178,12.550286642845837,Mocha,123.21095125540796
Country_48,2017,5.685937738089373,11.811735593939538,Cappuccino,149.6727098473326
Country_27,2022,9.64384715824664,6.26149788101997,Cappuccino,116.36634621809053
Country_23,2020,4.507284689756999,5.274896911670291,Latte,33.97972734298172
Country_24,2017,9.219628313644165,9.966951750113761,Espresso,112.44873224542587
Country_9,2007,3.8308662065879764,6.1880297032895974,Americano,81.03589002354326
Country_35,2014,3.5277511820739953,4.9342709394866455,Latte,68.1706267798124
Country_20,2012,6.1519636514573195,9.79803777277359,Americano,140.4235455921832
Country_37,2012,7.380090954379248,7.5947360361857505,Americano,105.61179545102956
Country_42,2015,2.3546580064182514,12.317639131323542,Cappuccino,102.57226795804974
Country_17,2021,3.7685269203777336,7.456107936032598,Americano,2.751638744412431
Country_47,2019,5.645469332010531,14.765888507613951,Mocha,129.89565221558766
Country_31,2012,4.648034687865452,12.343755103867789,Americano,119.20177113413635
